latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
46.51423,-84.39724,299.83,0.58,0.52,2024-08-18,06:57,N21,nominal,2.0NRT,282.94,1.76,N
48.1886,-64.92164,309.86,0.4,0.44,2024-08-18,06:57,N21,nominal,2.0NRT,287.4,1.44,N
45.97109,-85.87865,299.74,0.34,0.56,2024-08-18,06:57,N21,nominal,2.0NRT,284.63,1.45,N
40.04222,-75.91975,304.14,0.38,0.36,2024-08-18,06:59,N21,nominal,2.0NRT,280.96,1.34,N
41.117,-85.35392,301.76,0.57,0.52,2024-08-18,06:59,N21,nominal,2.0NRT,286.6,0.9,N
40.79768,-82.52804,299.17,0.41,0.45,2024-08-18,06:59,N21,nominal,2.0NRT,287.13,0.59,N
40.79358,-82.52872,301.16,0.41,0.45,2024-08-18,06:59,N21,nominal,2.0NRT,287.82,0.88,N
41.5688,-84.05366,303.84,0.5,0.49,2024-08-18,06:59,N21,nominal,2.0NRT,287.09,3.32,N
40.39577,-79.85832,303.39,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,288.39,3.88,N
40.39513,-79.85285,306.36,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,288,3.88,N
34.23748,-90.0067,316.69,0.45,0.63,2024-08-18,06:59,N21,nominal,2.0NRT,293.63,2.94,N
34.16718,-85.64212,321.12,0.5,0.49,2024-08-18,06:59,N21,nominal,2.0NRT,291.91,2.61,N
34.44022,-88.65811,318.73,0.38,0.59,2024-08-18,06:59,N21,nominal,2.0NRT,293.08,2.01,N
34.26572,-85.75446,321.69,0.51,0.49,2024-08-18,06:59,N21,nominal,2.0NRT,291.74,4.73,N
34.23819,-84.79784,306.98,0.45,0.47,2024-08-18,06:59,N21,nominal,2.0NRT,292.14,1.32,N
34.80291,-88.32239,304.32,0.36,0.58,2024-08-18,06:59,N21,nominal,2.0NRT,292.94,1.52,N
34.80317,-88.3263,310.56,0.36,0.58,2024-08-18,06:59,N21,nominal,2.0NRT,293.06,1.56,N
40.39218,-79.85906,325.04,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,290.04,3.88,N
40.39154,-79.85362,343.45,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,289.78,3.88,N
40.39089,-79.84811,303.66,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,287.76,1.59,N
40.39116,-79.8608,305.4,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,289.97,1.21,N
40.3905,-79.85541,303.88,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,288.58,1.49,N
40.30489,-79.8784,302.77,0.46,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,287.73,1.34,N
40.71924,-84.12593,300.26,0.49,0.49,2024-08-18,06:59,N21,nominal,2.0NRT,288.61,1.43,N
41.45537,-81.67464,302.67,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,287.9,1.2,N
41.45933,-81.67397,311.29,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.19,1.2,N
41.46004,-81.6808,303.17,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.15,1.61,N
41.44986,-81.67422,308.74,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,287.99,1.54,N
41.45053,-81.68109,308.58,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.39,1.54,N
41.45382,-81.67352,301.92,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,287.7,1.54,N
41.45449,-81.6804,304.53,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,287.71,1.54,N
41.45845,-81.67971,315.43,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.46,4.06,N
41.46174,-81.67217,317.15,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.28,4.06,N
41.46241,-81.67902,327.89,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,288.95,4.06,N
43.26,-79.80739,298.47,0.49,0.41,2024-08-18,06:59,N21,nominal,2.0NRT,280.74,0.59,N
43.26371,-79.80663,296.93,0.49,0.41,2024-08-18,06:59,N21,nominal,2.0NRT,280.02,0.59,N
44.76552,-93.04177,298.81,0.76,0.77,2024-08-18,06:59,N21,nominal,2.0NRT,286.45,2.22,N
34.23722,-90.00182,307.67,0.45,0.63,2024-08-18,06:59,N21,nominal,2.0NRT,293.15,2.57,N
41.10587,-91.83493,307.26,0.63,0.72,2024-08-18,06:59,N21,nominal,2.0NRT,286.67,1.53,N
40.93768,-87.33543,297.2,0.36,0.58,2024-08-18,06:59,N21,nominal,2.0NRT,285.81,0.85,N
40.96992,-89.35818,297.29,0.47,0.64,2024-08-18,06:59,N21,nominal,2.0NRT,280.66,1.45,N
40.57063,-83.13743,308.62,0.43,0.46,2024-08-18,06:59,N21,nominal,2.0NRT,287.77,1.11,N
40.12946,-79.58444,299.4,0.45,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,288.02,0.57,N
40.73631,-86.43343,310.56,0.32,0.55,2024-08-18,06:59,N21,nominal,2.0NRT,287.17,1.61,N
39.9722,-78.99559,300.48,0.43,0.38,2024-08-18,06:59,N21,nominal,2.0NRT,286.42,0.78,N
39.38789,-76.39141,303.55,0.38,0.36,2024-08-18,06:59,N21,nominal,2.0NRT,291.35,0.35,N
39.43305,-77.97699,308.05,0.4,0.37,2024-08-18,06:59,N21,nominal,2.0NRT,290.89,1.01,N
39.29086,-78.06042,300.76,0.4,0.37,2024-08-18,06:59,N21,nominal,2.0NRT,288.2,0.55,N
39.73316,-82.15141,303.1,0.57,0.43,2024-08-18,06:59,N21,nominal,2.0NRT,286.86,1.11,N
39.97919,-86.83206,303.16,0.34,0.56,2024-08-18,06:59,N21,nominal,2.0NRT,286.87,1.94,N
39.9743,-86.83652,329.01,0.34,0.56,2024-08-18,06:59,N21,nominal,2.0NRT,287.41,2.34,N
39.97453,-86.84048,300.14,0.34,0.56,2024-08-18,06:59,N21,nominal,2.0NRT,286.2,2.34,N
39.87757,-86.48681,302.52,0.32,0.55,2024-08-18,06:59,N21,nominal,2.0NRT,287.17,0.91,N
39.87255,-86.48734,304.4,0.32,0.55,2024-08-18,06:59,N21,nominal,2.0NRT,287.05,1.01,N
39.36051,-81.53223,300.76,0.53,0.42,2024-08-18,06:59,N21,nominal,2.0NRT,286.19,1.26,N
39.07796,-79.69181,308.44,0.44,0.39,2024-08-18,06:59,N21,nominal,2.0NRT,282.47,1.06,N
39.48146,-84.37868,322.25,0.49,0.49,2024-08-18,06:59,N21,nominal,2.0NRT,288.61,1.73,N
