latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.62189,-71.6051,296.63,0.34,0.56,2024-06-02,05:57,N21,nominal,2.0NRT,279.68,0.54,N
45.83455,-73.25393,307.66,0.41,0.61,2024-06-02,05:57,N21,nominal,2.0NRT,286.28,1.97,N
45.11266,-73.01297,297.75,0.39,0.6,2024-06-02,05:57,N21,nominal,2.0NRT,280.39,1.08,N
45.11277,-73.01121,303.12,0.39,0.6,2024-06-02,05:57,N21,nominal,2.0NRT,279.55,1.45,N
45.33971,-73.52357,300.67,0.42,0.61,2024-06-02,05:57,N21,nominal,2.0NRT,286.63,0.98,N
48.18842,-64.92162,299.1,0.53,0.42,2024-06-02,05:57,N21,nominal,2.0NRT,280.97,1.32,N
46.37186,-72.38758,296.73,0.38,0.58,2024-06-02,05:57,N21,nominal,2.0NRT,282.64,0.75,N
45.83995,-73.2483,304.03,0.41,0.61,2024-06-02,05:57,N21,nominal,2.0NRT,289.07,1.97,N
45.61473,-74.70795,296.6,0.48,0.65,2024-06-02,05:57,N21,nominal,2.0NRT,285.25,1.3,N
40.1524,-74.77109,302.72,0.45,0.63,2024-06-02,05:59,N21,nominal,2.0NRT,275.14,0.64,N
40.15258,-74.76962,298.73,0.45,0.63,2024-06-02,05:59,N21,nominal,2.0NRT,275.88,0.4,N
42.26686,-71.61043,302.39,0.63,0.54,2024-06-02,05:59,N21,nominal,2.0NRT,284.88,1.16,N
24.22682,-77.72581,305.67,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,291.49,2.93,N
24.224,-77.71954,307.02,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,291.68,2.41,N
24.22643,-77.72105,310.16,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,291.51,2.67,N
24.22472,-77.72903,313.56,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,292.17,3.24,N
24.22436,-77.72428,310.26,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,292.03,2.41,N
24.22087,-77.72633,303.46,0.48,0.65,2024-06-02,06:03,N21,nominal,2.0NRT,291.6,1.44,N
18.00726,-66.65651,306.55,0.39,0.36,2024-06-02,06:05,N21,nominal,2.0NRT,291.27,0.8,N
46.04239,-73.14409,312.79,0.6,0.53,2024-06-02,07:37,N21,nominal,2.0NRT,288.13,2.9,N
46.04153,-73.14449,298.25,0.6,0.53,2024-06-02,07:37,N21,nominal,2.0NRT,287.31,1.53,N
46.04607,-73.14191,307.78,0.6,0.53,2024-06-02,07:37,N21,nominal,2.0NRT,287.49,2.91,N
45.83524,-73.24924,316.88,0.6,0.53,2024-06-02,07:37,N21,nominal,2.0NRT,288.02,2.64,N
