latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.07476,-83.40785,295.03,0.44,0.62,2024-05-31,06:35,N21,nominal,2.0NRT,280.44,1.35,N
45.30617,-74.99407,295.75,0.52,0.42,2024-05-31,06:35,N21,nominal,2.0NRT,278.34,0.46,N
45.11302,-73.00954,300.16,0.44,0.38,2024-05-31,06:35,N21,nominal,2.0NRT,281.55,1.43,N
45.97441,-85.87637,297.52,0.59,0.7,2024-05-31,06:35,N21,nominal,2.0NRT,277.88,0.7,N
45.97484,-85.87775,298.13,0.59,0.7,2024-05-31,06:35,N21,nominal,2.0NRT,277.98,0.86,N
45.34027,-73.5222,302.96,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,284.66,1.54,N
45.61415,-74.70535,304.47,0.51,0.41,2024-05-31,06:35,N21,nominal,2.0NRT,281.89,1.45,N
45.64289,-73.52599,298.2,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,286.32,0.88,N
45.78043,-73.91486,301.63,0.48,0.4,2024-05-31,06:35,N21,nominal,2.0NRT,278.67,0.45,N
44.16651,-76.80222,299.33,0.4,0.45,2024-05-31,06:35,N21,nominal,2.0NRT,283.72,1.18,N
45.07335,-83.40371,328.92,0.44,0.62,2024-05-31,06:35,N21,nominal,2.0NRT,286.39,5.19,N
45.06886,-83.40254,303.08,0.44,0.62,2024-05-31,06:35,N21,nominal,2.0NRT,282.12,3.03,N
45.06902,-83.40815,306.7,0.44,0.62,2024-05-31,06:35,N21,nominal,2.0NRT,283.14,2.99,N
45.27963,-66.01418,302.74,0.42,0.38,2024-05-31,06:35,N21,nominal,2.0NRT,285.99,0.89,N
46.36993,-72.38759,302.83,0.44,0.38,2024-05-31,06:35,N21,nominal,2.0NRT,284.72,1.21,N
46.5154,-84.39745,323.22,0.5,0.66,2024-05-31,06:35,N21,nominal,2.0NRT,280.6,5.11,N
46.52096,-84.37113,309.88,0.5,0.66,2024-05-31,06:35,N21,nominal,2.0NRT,281.75,4.32,N
46.52121,-84.38433,306.66,0.5,0.66,2024-05-31,06:35,N21,nominal,2.0NRT,277.11,3.42,N
46.52108,-84.37774,326.5,0.5,0.66,2024-05-31,06:35,N21,nominal,2.0NRT,283.91,3.42,N
45.82133,-73.26323,309.83,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,284.16,2.53,N
45.61873,-71.60674,296.85,0.41,0.37,2024-05-31,06:35,N21,nominal,2.0NRT,278.86,1.03,N
45.28061,-66.01939,300.73,0.42,0.38,2024-05-31,06:35,N21,nominal,2.0NRT,284.43,0.89,N
45.83779,-73.24728,300.79,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,286.01,1.31,N
45.83847,-73.25314,305.98,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,284.67,1.31,N
46.04173,-73.14106,303.42,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,284.98,0.84,N
46.04528,-73.14021,295.92,0.46,0.39,2024-05-31,06:35,N21,nominal,2.0NRT,285.52,0.84,N
42.81584,-80.09387,317.15,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,282.24,2.37,N
42.81108,-80.09446,301.67,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,281.3,2.37,N
42.80632,-80.09504,320.23,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,284.48,4.32,N
42.94739,-82.41699,295.71,0.38,0.58,2024-05-31,06:37,N21,nominal,2.0NRT,282.97,1.06,N
42.80681,-80.102,315.98,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,281.83,4.32,N
42.80205,-80.1026,325.62,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,282.98,4.32,N
42.94201,-82.4174,305.61,0.38,0.58,2024-05-31,06:37,N21,nominal,2.0NRT,279.32,1.06,N
42.81539,-81.32497,299.53,0.33,0.55,2024-05-31,06:37,N21,nominal,2.0NRT,277.76,0.9,N
42.77167,-84.52679,301.27,0.48,0.65,2024-05-31,06:37,N21,nominal,2.0NRT,280.95,0.67,N
41.56816,-72.76779,319.33,0.41,0.37,2024-05-31,06:37,N21,nominal,2.0NRT,282.77,1.6,N
42.30708,-83.15338,295.75,0.41,0.6,2024-05-31,06:37,N21,nominal,2.0NRT,282.36,0.65,N
42.28316,-83.11574,297.92,0.4,0.6,2024-05-31,06:37,N21,nominal,2.0NRT,281.22,1.01,N
42.28295,-83.11085,307.16,0.4,0.6,2024-05-31,06:37,N21,nominal,2.0NRT,283.83,1.01,N
41.75068,-81.28632,296.05,0.32,0.55,2024-05-31,06:37,N21,nominal,2.0NRT,280.84,1.39,N
41.43126,-78.53513,300.01,0.46,0.47,2024-05-31,06:37,N21,nominal,2.0NRT,275.44,0.96,N
41.6785,-83.4532,298.32,0.42,0.61,2024-05-31,06:37,N21,nominal,2.0NRT,286.76,1.29,N
41.68392,-87.42891,297.69,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.48,1.77,N
41.68384,-87.42075,302.3,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,285.57,1.77,N
41.67705,-87.4207,308.05,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,287.6,3.21,N
41.67059,-87.46159,300.12,0.68,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,283.46,1.88,N
41.67052,-87.4534,308.67,0.68,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.6,1.88,N
41.66352,-87.42898,302.42,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284,2.63,N
41.66345,-87.42095,304.62,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.28,2.63,N
41.65129,-87.635,296.56,0.69,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,283.14,1.19,N
41.4616,-81.67762,298.57,0.33,0.56,2024-05-31,06:37,N21,nominal,2.0NRT,283.04,1.48,N
41.64066,-87.14151,347.01,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,287.4,7.39,N
41.56853,-84.04634,331.95,0.45,0.63,2024-05-31,06:37,N21,nominal,2.0NRT,285.98,4.78,N
41.64299,-87.41315,299.87,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.6,3.91,N
41.64058,-87.13358,318.82,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,285.38,7.39,N
41.56894,-84.0571,295.84,0.45,0.63,2024-05-31,06:37,N21,nominal,2.0NRT,284.14,0.93,N
41.45649,-81.67811,319.88,0.33,0.56,2024-05-31,06:37,N21,nominal,2.0NRT,282.57,1.48,N
41.63395,-87.14151,312.95,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,286.39,4.53,N
41.63387,-87.13358,319.49,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,285.62,4.53,N
41.45138,-81.67858,301.58,0.33,0.56,2024-05-31,06:37,N21,nominal,2.0NRT,281.94,1.04,N
41.62918,-87.38077,295.6,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.4,1.91,N
41.62912,-87.37274,299.53,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,285.31,1.91,N
41.62217,-87.34857,300.84,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,284.08,2.47,N
41.62205,-87.33244,299.38,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,286.19,2.35,N
41.61539,-87.34864,299.58,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,284.11,2.47,N
41.61528,-87.33247,308.41,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,286.9,2.35,N
40.85593,-75.26485,296.74,0.48,0.4,2024-05-31,06:37,N21,nominal,2.0NRT,283.01,0.78,N
40.85642,-75.26594,297.33,0.48,0.4,2024-05-31,06:37,N21,nominal,2.0NRT,283.27,0.7,N
41.63783,-87.13956,325.14,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,287.62,5.89,N
41.63771,-87.13168,326.61,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,285.79,8.39,N
41.64151,-87.41091,308.61,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,285.75,2.99,N
41.63795,-87.14754,297.24,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,285.5,5.89,N
41.62754,-87.37851,296.01,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,284.39,2.29,N
41.62744,-87.37047,306.18,0.67,0.74,2024-05-31,06:37,N21,nominal,2.0NRT,285.36,3.87,N
41.62452,-87.14759,306.79,0.65,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,284.18,2.48,N
41.62037,-87.34627,301.39,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,284.14,2.66,N
41.62018,-87.33009,306.49,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,286.69,4.61,N
41.6136,-87.34631,299,0.67,0.73,2024-05-31,06:37,N21,nominal,2.0NRT,283.71,1.97,N
41.47025,-83.36933,304.06,0.41,0.61,2024-05-31,06:37,N21,nominal,2.0NRT,281.36,1.47,N
41.47003,-83.36441,297.35,0.41,0.61,2024-05-31,06:37,N21,nominal,2.0NRT,282.64,1.63,N
41.21882,-80.50766,303.51,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,279.89,2.72,N
41.20632,-80.81911,296.59,0.6,0.53,2024-05-31,06:37,N21,nominal,2.0NRT,280.5,0.54,N
41.37045,-84.9241,307.74,0.5,0.65,2024-05-31,06:37,N21,nominal,2.0NRT,287.53,2.02,N
41.37028,-84.91816,296.93,0.5,0.65,2024-05-31,06:37,N21,nominal,2.0NRT,283.73,2.02,N
41.36442,-84.92443,321.01,0.5,0.65,2024-05-31,06:37,N21,nominal,2.0NRT,282.73,2.02,N
40.52255,-74.25339,301.76,0.44,0.38,2024-05-31,06:37,N21,nominal,2.0NRT,282.72,1.18,N
41.36853,-84.92224,327.49,0.49,0.65,2024-05-31,06:37,N21,nominal,2.0NRT,286.02,2.71,N
43.0705,-80.85934,297.74,0.63,0.54,2024-05-31,06:37,N21,nominal,2.0NRT,277.13,1.98,N
42.49685,-73.816,296.92,0.44,0.38,2024-05-31,06:37,N21,nominal,2.0NRT,283.16,0.68,N
42.66381,-74.63695,304.72,0.47,0.4,2024-05-31,06:37,N21,nominal,2.0NRT,279.61,1.48,N
43.06968,-80.85869,297.04,0.62,0.54,2024-05-31,06:37,N21,nominal,2.0NRT,276.93,1.74,N
43.25987,-79.81004,310.94,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,284.26,2.47,N
43.26458,-79.80946,320.02,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,286.12,3.31,N
43.26882,-79.80202,297.87,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,283.93,1.89,N
43.26929,-79.80883,316,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,285.85,3.31,N
43.27306,-79.79466,313.3,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,285.35,1.85,N
43.27353,-79.80146,300.03,0.55,0.51,2024-05-31,06:37,N21,nominal,2.0NRT,284.73,1.85,N
43.29094,-79.98502,296.44,0.57,0.52,2024-05-31,06:37,N21,nominal,2.0NRT,280.94,1.7,N
40.15337,-74.77223,324.9,0.45,0.39,2024-05-31,06:37,N21,nominal,2.0NRT,286.45,2.01,N
41.11814,-85.34818,310.68,0.52,0.67,2024-05-31,06:37,N21,nominal,2.0NRT,284.4,8.05,N
41.11832,-85.3544,353.77,0.52,0.67,2024-05-31,06:37,N21,nominal,2.0NRT,284.46,11.69,N
40.66822,-76.38178,301.96,0.53,0.42,2024-05-31,06:37,N21,nominal,2.0NRT,280.55,0.66,N
