latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.30534,-74.99254,296.67,0.41,0.37,2024-06-10,06:50,N21,nominal,2.0NRT,274.23,0.71,N
43.27253,-79.7961,303.39,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,278.64,0.89,N
43.26945,-79.80627,305.86,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,280.98,1.54,N
43.26546,-79.807,316.3,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,281.88,1.54,N
43.26147,-79.80771,337.07,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,287.18,5.47,N
43.27299,-79.80083,300.18,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,279.93,0.89,N
43.25918,-79.78401,295.45,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,283.36,0.59,N
43.06087,-77.93713,296.29,0.48,0.4,2024-06-10,06:50,N21,nominal,2.0NRT,281.61,0.52,N
42.92274,-76.83621,295.3,0.44,0.38,2024-06-10,06:50,N21,nominal,2.0NRT,282.95,0.36,N
42.49509,-73.81809,300.37,0.38,0.36,2024-06-10,06:50,N21,nominal,2.0NRT,283.86,0.4,N
42.81487,-80.09462,314.5,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,282.44,2.42,N
40.45231,-83.74036,301.92,0.57,0.52,2024-06-10,06:50,N21,nominal,2.0NRT,282.98,1.2,N
42.81441,-80.09698,298.08,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,281.24,1.38,N
42.81394,-80.09219,304.09,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,281.49,1.32,N
42.81039,-80.09769,303.65,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,281.58,2.76,N
42.80636,-80.0984,331.12,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,284.47,2.76,N
42.80589,-80.09359,310.31,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,282.72,1.98,N
42.8028,-80.10393,328.66,0.39,0.44,2024-06-10,06:50,N21,nominal,2.0NRT,283.63,4.59,N
42.81599,-81.32721,304.93,0.45,0.47,2024-06-10,06:50,N21,nominal,2.0NRT,280.81,1.13,N
42.81753,-81.3238,301.14,0.45,0.47,2024-06-10,06:50,N21,nominal,2.0NRT,280.37,1.51,N
