latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.28059,-66.01759,303.23,0.61,0.53,2024-07-21,05:40,N21,nominal,2.0NRT,287.57,1.88,N
45.83512,-73.25222,303.3,0.7,0.75,2024-07-21,05:40,N21,nominal,2.0NRT,286.52,1.83,N
46.40215,-72.81379,324.64,0.67,0.73,2024-07-21,05:40,N21,nominal,2.0NRT,282.69,4.07,N
45.83517,-73.24992,300.32,0.7,0.75,2024-07-21,05:40,N21,nominal,2.0NRT,286.58,3.47,N
17.69914,-64.74982,312.99,0.41,0.37,2024-07-21,05:48,N21,nominal,2.0NRT,296.41,0.91,N
18.43614,-69.5738,307.65,0.49,0.48,2024-07-21,05:48,N21,nominal,2.0NRT,292.65,1.58,N
18.43659,-69.57178,313.99,0.49,0.48,2024-07-21,05:48,N21,nominal,2.0NRT,292.48,1.26,N
49.94925,-98.26725,318.26,0.68,0.74,2024-07-21,07:20,N21,nominal,2.0NRT,285.99,3.48,N
48.25296,-79.0204,330.02,0.38,0.36,2024-07-21,07:20,N21,nominal,2.0NRT,287.52,4.05,N
45.27927,-66.01421,305.78,0.41,0.6,2024-07-21,07:20,N21,nominal,2.0NRT,288.17,2.02,N
47.81949,-67.07765,311.23,0.61,0.54,2024-07-21,07:20,N21,nominal,2.0NRT,283.22,3.19,N
47.821,-67.07101,317.77,0.61,0.54,2024-07-21,07:20,N21,nominal,2.0NRT,282.81,2.12,N
42.81225,-80.09823,306.91,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.08,0.8,N
42.76228,-82.74852,308.87,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.15,0.94,N
42.77021,-82.4986,310.06,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,288.31,1.04,N
42.77475,-82.48268,313.73,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.5,1.37,N
43.18406,-84.84069,301.2,0.44,0.39,2024-07-21,07:22,N21,nominal,2.0NRT,286.99,0.98,N
43.18474,-84.84611,309.55,0.44,0.39,2024-07-21,07:22,N21,nominal,2.0NRT,287.2,0.98,N
42.94256,-82.41581,306.14,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.67,0.98,N
42.94585,-82.41492,299.74,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.21,0.92,N
42.39117,-78.87507,297.07,0.41,0.37,2024-07-21,07:22,N21,nominal,2.0NRT,280.33,0.39,N
42.81552,-81.32526,301.33,0.38,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,285.94,0.69,N
43.70256,-88.38566,305.99,0.42,0.45,2024-07-21,07:22,N21,nominal,2.0NRT,288.87,1.54,N
43.11949,-83.13224,320.93,0.4,0.37,2024-07-21,07:22,N21,nominal,2.0NRT,287.91,2.18,N
42.96712,-81.86872,308.17,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,287.39,1.16,N
42.56603,-79.01352,300.47,0.41,0.37,2024-07-21,07:22,N21,nominal,2.0NRT,283.21,0.39,N
42.80322,-80.10593,305.06,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,288.75,2.61,N
42.80244,-80.10126,327.93,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,290.52,2.61,N
42.80493,-80.09557,308.57,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,291.08,1.98,N
42.80571,-80.10025,333.47,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,291.38,2.61,N
42.8082,-80.09456,303.53,0.39,0.36,2024-07-21,07:22,N21,nominal,2.0NRT,289.85,1.37,N
46.04441,-73.14442,305.97,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,290.2,2.99,N
46.04287,-73.13751,298.54,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,287.37,1.14,N
46.04457,-73.14452,301.89,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,290.47,1.41,N
46.04305,-73.13758,303.24,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,287.95,1.41,N
45.83939,-73.25305,308.05,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,288.25,1.38,N
45.83561,-73.25481,304.53,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,286.88,1.38,N
45.83926,-73.25202,300.46,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,288.01,1.61,N
45.83548,-73.25378,301.48,0.56,0.43,2024-07-21,07:22,N21,nominal,2.0NRT,286.73,1.73,N
45.30579,-74.99422,307.38,0.49,0.4,2024-07-21,07:22,N21,nominal,2.0NRT,286.82,1.02,N
45.30352,-74.9954,303.81,0.49,0.4,2024-07-21,07:22,N21,nominal,2.0NRT,287.85,0.74,N
