latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
46.52348,-84.38036,305.07,0.59,0.7,2024-07-13,06:29,N21,nominal,2.0NRT,287.29,2.26,N
45.83839,-73.25312,303.81,0.52,0.41,2024-07-13,06:29,N21,nominal,2.0NRT,287.93,0.77,N
46.5165,-84.39091,311.38,0.59,0.7,2024-07-13,06:29,N21,nominal,2.0NRT,286.49,2.65,N
46.51656,-84.3985,305.88,0.59,0.7,2024-07-13,06:29,N21,nominal,2.0NRT,286.75,2.65,N
46.51708,-84.39575,332.35,0.59,0.7,2024-07-13,06:29,N21,nominal,2.0NRT,287.18,6.5,N
48.4231,-71.1744,298.08,0.46,0.39,2024-07-13,06:29,N21,nominal,2.0NRT,287.3,0.66,N
48.25251,-79.02047,301.44,0.33,0.55,2024-07-13,06:29,N21,nominal,2.0NRT,290.21,0.73,N
45.98191,-66.85645,313.28,0.39,0.36,2024-07-13,06:29,N21,nominal,2.0NRT,289.67,1.39,N
46.04564,-73.13956,304.51,0.51,0.41,2024-07-13,06:29,N21,nominal,2.0NRT,291.82,1.49,N
46.04187,-73.14035,304.18,0.51,0.41,2024-07-13,06:29,N21,nominal,2.0NRT,291.43,1.2,N
42.91997,-76.83452,301.46,0.46,0.47,2024-07-13,06:31,N21,nominal,2.0NRT,286.19,1.63,N
42.29583,-83.1689,299.43,0.49,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,288.66,1.52,N
42.3047,-83.15391,303.95,0.48,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,289.21,1.64,N
42.29331,-83.17225,300.89,0.49,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,288.94,1.91,N
42.28543,-83.11365,303.81,0.48,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,288.89,1.31,N
41.8786,-80.44904,298.36,0.35,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,287.57,0.39,N
41.64051,-87.14365,322.77,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,290.64,7.42,N
41.64056,-87.13413,324.36,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,290.24,6.71,N
41.63334,-87.14347,307.13,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,290.23,7.42,N
41.63339,-87.13396,308.46,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,289.93,6.71,N
41.638,-87.14042,330.01,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,291.21,8.02,N
41.63799,-87.13097,314.29,0.78,0.78,2024-07-13,06:31,N21,nominal,2.0NRT,289.9,8.02,N
41.56969,-84.04603,316.13,0.53,0.67,2024-07-13,06:31,N21,nominal,2.0NRT,289.89,1.87,N
41.56347,-84.04633,299.78,0.53,0.67,2024-07-13,06:31,N21,nominal,2.0NRT,289.24,1.87,N
41.46082,-81.67706,331.07,0.4,0.6,2024-07-13,06:31,N21,nominal,2.0NRT,290.92,2.83,N
41.4553,-81.67745,313.11,0.4,0.6,2024-07-13,06:31,N21,nominal,2.0NRT,289.64,2.83,N
41.44977,-81.67782,341.35,0.4,0.6,2024-07-13,06:31,N21,nominal,2.0NRT,291.03,4.78,N
41.46547,-83.36628,309.08,0.49,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,289.83,2.47,N
41.46928,-83.36649,310.39,0.49,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,289.79,1.79,N
41.30633,-82.16833,301.42,0.42,0.61,2024-07-13,06:31,N21,nominal,2.0NRT,288.89,0.93,N
41.36844,-84.92177,315.2,0.59,0.7,2024-07-13,06:31,N21,nominal,2.0NRT,290.75,2.54,N
41.36831,-84.91466,306.24,0.59,0.7,2024-07-13,06:31,N21,nominal,2.0NRT,290.42,2.54,N
41.22466,-83.20797,305.9,0.48,0.65,2024-07-13,06:31,N21,nominal,2.0NRT,288.8,1.73,N
40.89391,-77.70977,317.23,0.49,0.48,2024-07-13,06:31,N21,nominal,2.0NRT,289.88,3.02,N
40.99408,-80.33078,299.2,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.21,0.58,N
40.88634,-81.82127,301.05,0.4,0.6,2024-07-13,06:31,N21,nominal,2.0NRT,287.9,0.62,N
40.75763,-81.43365,316.9,0.38,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,288.61,1.63,N
40.756,-81.44001,317.08,0.38,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,289.34,2.58,N
40.75576,-81.43545,306.97,0.38,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,288.75,1.47,N
40.75551,-81.43088,306.18,0.38,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,287.92,1.47,N
40.7315,-86.43501,306.71,0.71,0.75,2024-07-13,06:31,N21,nominal,2.0NRT,289.44,1.94,N
40.73189,-86.43242,300.93,0.71,0.75,2024-07-13,06:31,N21,nominal,2.0NRT,289.23,2.89,N
40.57029,-83.14023,309.78,0.47,0.64,2024-07-13,06:31,N21,nominal,2.0NRT,289.31,1.73,N
40.39474,-79.85858,338.95,0.63,0.54,2024-07-13,06:31,N21,nominal,2.0NRT,293.3,7.91,N
40.39426,-79.85103,315.85,0.62,0.54,2024-07-13,06:31,N21,nominal,2.0NRT,290.88,7.91,N
40.30502,-79.87512,304.83,0.63,0.54,2024-07-13,06:31,N21,nominal,2.0NRT,292.54,2.55,N
39.97497,-86.84045,311.87,0.74,0.76,2024-07-13,06:31,N21,nominal,2.0NRT,289.2,3.89,N
39.97718,-86.83826,313.35,0.74,0.76,2024-07-13,06:31,N21,nominal,2.0NRT,289.61,2.22,N
39.97709,-86.82949,299.09,0.74,0.76,2024-07-13,06:31,N21,nominal,2.0NRT,289.06,2.22,N
39.87648,-86.4898,301.14,0.71,0.75,2024-07-13,06:31,N21,nominal,2.0NRT,289.8,1.54,N
39.58222,-81.6778,302.03,0.39,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,289.67,0.91,N
39.48546,-84.3624,306.61,0.54,0.68,2024-07-13,06:31,N21,nominal,2.0NRT,290.26,1.77,N
39.47411,-84.40079,302.35,0.54,0.68,2024-07-13,06:31,N21,nominal,2.0NRT,290.6,1.11,N
39.46748,-84.38844,324.71,0.54,0.68,2024-07-13,06:31,N21,nominal,2.0NRT,290.24,3.41,N
39.4673,-84.38199,308.72,0.54,0.68,2024-07-13,06:31,N21,nominal,2.0NRT,290.16,3.41,N
39.33274,-81.36684,300.51,0.37,0.58,2024-07-13,06:31,N21,nominal,2.0NRT,289.72,1.1,N
39.30052,-81.57024,307.23,0.38,0.59,2024-07-13,06:31,N21,nominal,2.0NRT,290.84,1.28,N
38.9523,-81.92567,302.03,0.39,0.6,2024-07-13,06:31,N21,nominal,2.0NRT,288.43,0.84,N
45.78251,-73.9125,304.24,0.55,0.43,2024-07-13,06:31,N21,nominal,2.0NRT,288.72,0.89,N
45.97572,-85.87994,296.87,0.69,0.74,2024-07-13,06:31,N21,nominal,2.0NRT,285.54,2.57,N
45.97559,-85.87734,298.32,0.69,0.74,2024-07-13,06:31,N21,nominal,2.0NRT,285.37,3.49,N
45.11249,-73.01025,305.35,0.5,0.41,2024-07-13,06:31,N21,nominal,2.0NRT,291.32,1.45,N
45.30283,-74.99325,304.1,0.4,0.44,2024-07-13,06:31,N21,nominal,2.0NRT,287.47,0.99,N
45.11122,-73.01122,307.9,0.5,0.41,2024-07-13,06:31,N21,nominal,2.0NRT,291.21,1.41,N
45.30359,-74.99498,302.6,0.4,0.44,2024-07-13,06:31,N21,nominal,2.0NRT,287.71,1.11,N
45.06914,-83.40742,316.34,0.52,0.67,2024-07-13,06:31,N21,nominal,2.0NRT,290.6,5.24,N
49.64858,-67.77825,300.39,0.4,0.37,2024-07-13,06:31,N21,nominal,2.0NRT,286.98,0.42,N
43.86464,-79.50053,297.33,0.32,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,286.71,0.13,N
43.48952,-79.62408,300.89,0.32,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,288.19,0.79,N
43.29358,-79.98621,307.14,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.56,1.06,N
43.27338,-79.80855,323.35,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,288.92,1.65,N
43.2727,-79.79638,331.84,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,289.54,2.65,N
43.27316,-79.80448,312.33,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,289,2.44,N
43.26829,-79.80905,303.65,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,289.74,1.65,N
43.26806,-79.80499,304.35,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,289.18,2.44,N
43.2632,-79.80959,319.48,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,290.2,2.14,N
43.25674,-79.78566,300.01,0.33,0.55,2024-07-13,06:31,N21,nominal,2.0NRT,288.69,0.48,N
42.70506,-73.85114,303.9,0.5,0.41,2024-07-13,06:31,N21,nominal,2.0NRT,290.13,0.52,N
42.95492,-76.57418,304.36,0.45,0.47,2024-07-13,06:31,N21,nominal,2.0NRT,289.36,0.89,N
43.18544,-84.84822,297.87,0.6,0.71,2024-07-13,06:31,N21,nominal,2.0NRT,287.83,1.9,N
43.06844,-80.85677,302.23,0.37,0.58,2024-07-13,06:31,N21,nominal,2.0NRT,287.29,1.67,N
43.18575,-84.8464,304.27,0.6,0.71,2024-07-13,06:31,N21,nominal,2.0NRT,287.67,1.71,N
42.96794,-81.87014,302.44,0.42,0.61,2024-07-13,06:31,N21,nominal,2.0NRT,287,0.58,N
42.94812,-82.41846,302.28,0.45,0.63,2024-07-13,06:31,N21,nominal,2.0NRT,289.6,1.37,N
42.94233,-82.41877,305.16,0.45,0.63,2024-07-13,06:31,N21,nominal,2.0NRT,287.77,1.37,N
42.81515,-80.09637,300.2,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.51,1.13,N
42.81493,-80.09222,319.21,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.16,2.82,N
42.81022,-80.10104,300.25,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.12,1.13,N
42.81001,-80.09689,308.44,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.16,1.13,N
42.80508,-80.10159,322.86,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.23,4.28,N
42.80486,-80.09742,333.05,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,291.3,4.28,N
42.80014,-80.10631,325.85,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.54,5.69,N
42.79993,-80.10215,336.76,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.76,4.28,N
42.81275,-80.09286,322.17,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.97,3.07,N
42.81299,-80.09698,307.75,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.02,2.28,N
42.80785,-80.0975,325.67,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.84,2.28,N
42.80808,-80.10166,316.98,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,289.08,2.28,N
42.80294,-80.10219,343.64,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,288.96,3.82,N
42.80318,-80.10635,313.59,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,287.93,4.24,N
42.8027,-80.09802,319.57,0.34,0.56,2024-07-13,06:31,N21,nominal,2.0NRT,290.02,3.82,N
42.90257,-82.45253,300.63,0.45,0.63,2024-07-13,06:31,N21,nominal,2.0NRT,288.92,1.08,N
42.77573,-82.48331,302.36,0.45,0.63,2024-07-13,06:31,N21,nominal,2.0NRT,288.06,0.97,N
33.10538,-86.80363,306.12,0.67,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,289.84,2.68,N
33.54368,-86.80816,298.11,0.68,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,281.4,1.64,N
33.53533,-86.75674,302.82,0.68,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,285.88,2.14,N
33.54193,-86.80464,298.04,0.68,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,279.85,1.02,N
33.53357,-86.76066,304.09,0.67,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,286.63,1.44,N
33.12329,-82.27702,302.48,0.36,0.58,2024-07-13,06:33,N21,nominal,2.0NRT,290.94,0.42,N
33.0093,-81.20835,301.1,0.63,0.54,2024-07-13,06:33,N21,nominal,2.0NRT,266.17,1.03,N
33.21563,-86.79115,302.65,0.67,0.74,2024-07-13,06:33,N21,nominal,2.0NRT,287.89,2.19,N
33.23246,-87.50861,307.41,0.74,0.76,2024-07-13,06:33,N21,nominal,2.0NRT,288.69,2.73,N
32.91862,-85.44348,302.85,0.56,0.69,2024-07-13,06:33,N21,nominal,2.0NRT,289.8,1.9,N
32.63356,-85.16287,304.54,0.53,0.67,2024-07-13,06:33,N21,nominal,2.0NRT,290.25,1.39,N
32.62864,-85.16479,302.59,0.53,0.67,2024-07-13,06:33,N21,nominal,2.0NRT,289.91,1.26,N
32.34578,-84.59855,304.24,0.49,0.65,2024-07-13,06:33,N21,nominal,2.0NRT,289.9,1.31,N
32.18381,-84.11761,305.13,0.46,0.63,2024-07-13,06:33,N21,nominal,2.0NRT,291.92,0.68,N
32.18438,-84.11929,303.06,0.46,0.63,2024-07-13,06:33,N21,nominal,2.0NRT,291.78,0.72,N
31.69019,-86.01062,312.96,0.59,0.7,2024-07-13,06:33,N21,nominal,2.0NRT,290.46,2.55,N
38.83641,-84.24118,316.52,0.53,0.67,2024-07-13,06:33,N21,nominal,2.0NRT,290.59,3.47,N
38.76139,-84.99774,305.46,0.58,0.7,2024-07-13,06:33,N21,nominal,2.0NRT,291.56,1.84,N
38.59943,-82.82768,308.29,0.44,0.62,2024-07-13,06:33,N21,nominal,2.0NRT,289.27,1.51,N
