latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.63628,-74.22659,300.1,0.51,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,288.8,1.52,N
39.82405,-75.40638,299.57,0.59,0.7,2024-06-13,05:53,N21,nominal,2.0NRT,289.26,1.72,N
40.02282,-74.2524,296.4,0.51,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,284.88,0.41,N
40.15414,-74.77378,299.46,0.54,0.68,2024-06-13,05:53,N21,nominal,2.0NRT,287.23,0.86,N
40.23003,-76.84434,307.52,0.7,0.75,2024-06-13,05:53,N21,nominal,2.0NRT,288.13,3.31,N
40.47957,-74.32253,300.39,0.52,0.67,2024-06-13,05:53,N21,nominal,2.0NRT,287.32,0.49,N
40.62156,-75.30817,295.92,0.59,0.7,2024-06-13,05:53,N21,nominal,2.0NRT,284.71,0.98,N
40.63609,-74.22047,301.16,0.51,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,289.43,2.09,N
40.63643,-74.22009,299.65,0.51,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,288.9,1.63,N
40.8921,-77.71719,297.44,0.79,0.78,2024-06-13,05:53,N21,nominal,2.0NRT,284.13,2.67,N
40.89213,-77.70776,298.38,0.79,0.78,2024-06-13,05:53,N21,nominal,2.0NRT,283.85,2.63,N
40.88995,-77.70818,303.36,0.79,0.78,2024-06-13,05:53,N21,nominal,2.0NRT,284.19,3.98,N
40.6366,-74.2262,303.33,0.51,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,289.38,1.63,N
45.83976,-73.25213,310.47,0.49,0.65,2024-06-13,05:53,N21,nominal,2.0NRT,283.22,2.48,N
45.83375,-73.25226,295.19,0.49,0.65,2024-06-13,05:53,N21,nominal,2.0NRT,281.43,0.66,N
45.83774,-73.25257,314.08,0.49,0.65,2024-06-13,05:53,N21,nominal,2.0NRT,282.73,2.86,N
45.64124,-73.52565,295.72,0.5,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,282.59,0.86,N
45.61615,-74.70622,295.92,0.58,0.69,2024-06-13,05:53,N21,nominal,2.0NRT,282.12,1.23,N
45.34032,-73.52597,295.62,0.5,0.66,2024-06-13,05:53,N21,nominal,2.0NRT,282.46,1.5,N
45.10997,-73.01211,304.82,0.47,0.64,2024-06-13,05:53,N21,nominal,2.0NRT,283.88,1.21,N
45.11208,-73.01199,304.59,0.47,0.64,2024-06-13,05:53,N21,nominal,2.0NRT,284.36,1.43,N
44.05309,-77.12252,295.58,0.75,0.77,2024-06-13,05:53,N21,nominal,2.0NRT,284.94,1.09,N
39.58803,-75.63808,301.12,0.6,0.71,2024-06-13,05:53,N21,nominal,2.0NRT,289.2,2.24,N
39.82319,-75.40574,300.38,0.59,0.7,2024-06-13,05:53,N21,nominal,2.0NRT,289.69,1.27,N
18.94083,-70.34225,310.05,0.53,0.42,2024-06-13,05:59,N21,nominal,2.0NRT,290.39,1.7,N
18.39684,-66.82922,307.5,0.39,0.36,2024-06-13,05:59,N21,nominal,2.0NRT,292.6,0.67,N
18.03921,-66.5173,307.67,0.39,0.36,2024-06-13,05:59,N21,nominal,2.0NRT,294.17,1.05,N
18.59496,-71.23664,306.8,0.4,0.44,2024-06-13,05:59,N21,nominal,2.0NRT,291.17,0.9,N
18.3628,-74.04715,318.26,0.6,0.53,2024-06-13,05:59,N21,nominal,2.0NRT,287.81,4.25,N
18.35977,-74.06375,322.27,0.6,0.53,2024-06-13,05:59,N21,nominal,2.0NRT,288.05,5.46,N
18.93994,-70.34564,303.54,0.53,0.42,2024-06-13,05:59,N21,nominal,2.0NRT,290.98,1,N
18.93928,-70.34046,303.09,0.53,0.42,2024-06-13,05:59,N21,nominal,2.0NRT,290.23,1,N
42.08971,-83.42442,300.06,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,285.45,0.36,N
40.6351,-74.22591,300.87,0.63,0.54,2024-06-13,07:33,N21,nominal,2.0NRT,289.18,2.27,N
40.63325,-74.21885,300.52,0.63,0.54,2024-06-13,07:33,N21,nominal,2.0NRT,289.73,2.76,N
40.63787,-74.22314,300.85,0.63,0.54,2024-06-13,07:33,N21,nominal,2.0NRT,289.51,2.65,N
42.31285,-82.0508,308.5,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,282.7,1.33,N
40.48251,-74.32493,305.16,0.63,0.54,2024-06-13,07:33,N21,nominal,2.0NRT,286.05,1.16,N
40.71451,-75.3987,296.36,0.55,0.51,2024-06-13,07:33,N21,nominal,2.0NRT,285.83,1.27,N
41.42986,-78.53693,304.31,0.56,0.43,2024-06-13,07:33,N21,nominal,2.0NRT,282.62,1.33,N
40.71568,-75.39779,296.55,0.55,0.51,2024-06-13,07:33,N21,nominal,2.0NRT,285.87,1.02,N
42.28425,-83.11038,306.68,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,287.83,0.79,N
42.28097,-83.1114,306.89,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,289.75,0.79,N
42.27679,-83.12745,310.54,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,288.23,1.41,N
41.75174,-81.28265,308.31,0.44,0.38,2024-06-13,07:33,N21,nominal,2.0NRT,288.52,1.42,N
40.66959,-76.38168,300.73,0.49,0.49,2024-06-13,07:33,N21,nominal,2.0NRT,285.88,1.16,N
41.61391,-87.32849,319.45,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,294.04,2.37,N
41.61729,-87.32769,329.6,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,293.05,3.75,N
41.61796,-87.3326,326.54,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,293.86,3.75,N
41.65696,-87.62463,328.46,0.42,0.38,2024-06-13,07:33,N21,nominal,2.0NRT,293.07,4.35,N
41.62599,-87.36619,308.94,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,292.07,1.24,N
41.62474,-87.33101,316.15,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,290.6,1.03,N
41.63137,-87.38014,301.1,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,290.52,0.63,N
41.63874,-87.40889,315.15,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,292.37,1.85,N
41.64214,-87.4081,314.96,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,291.64,1.45,N
40.93278,-88.65376,304.08,0.44,0.39,2024-06-13,07:33,N21,nominal,2.0NRT,291.17,0.92,N
39.59458,-80.10149,300.2,0.52,0.41,2024-06-13,07:33,N21,nominal,2.0NRT,283.07,0.72,N
40.73329,-86.43417,315.77,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,291.4,1.58,N
40.60285,-85.22667,305.28,0.38,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,287.42,0.65,N
40.92551,-87.34471,301.71,0.41,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,289.29,0.61,N
41.17897,-87.85614,322.54,0.42,0.38,2024-06-13,07:33,N21,nominal,2.0NRT,293.06,2.57,N
40.71997,-84.12522,304.3,0.39,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,292.04,1.66,N
40.5685,-83.13869,299.72,0.4,0.37,2024-06-13,07:33,N21,nominal,2.0NRT,289.26,0.61,N
41.11793,-85.3539,327.84,0.38,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,290.51,3.95,N
41.12119,-85.35302,302.45,0.38,0.36,2024-06-13,07:33,N21,nominal,2.0NRT,290.6,1.36,N
39.56142,-77.17065,307.45,0.48,0.48,2024-06-13,07:33,N21,nominal,2.0NRT,288.95,1.68,N
40.16114,-79.88596,305.55,0.52,0.41,2024-06-13,07:33,N21,nominal,2.0NRT,286.37,1.6,N
40.25124,-80.29557,296.52,0.5,0.41,2024-06-13,07:33,N21,nominal,2.0NRT,283.12,0.44,N
40.16117,-79.88542,307.48,0.52,0.41,2024-06-13,07:33,N21,nominal,2.0NRT,286.23,2.15,N
40.50405,-81.52621,300.81,0.44,0.39,2024-06-13,07:33,N21,nominal,2.0NRT,287.62,0.6,N
