latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
48.18403,-64.92277,298.35,0.57,0.69,2024-07-01,05:14,N21,nominal,2.0NRT,284.18,1.38,N
48.18564,-64.92444,299.75,0.57,0.69,2024-07-01,05:14,N21,nominal,2.0NRT,284.62,1.7,N
48.18522,-64.92036,309.93,0.4,0.44,2024-07-01,06:54,N21,nominal,2.0NRT,286.26,1.69,N
42.94809,-82.41976,296.45,0.43,0.46,2024-07-01,06:57,N21,nominal,2.0NRT,286.12,1.28,N
42.96627,-81.86922,305.96,0.4,0.44,2024-07-01,06:57,N21,nominal,2.0NRT,281.56,0.88,N
42.79988,-80.10088,318.11,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,284.62,3.52,N
42.80056,-80.10699,326.04,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.9,3.52,N
42.80293,-80.09401,297.29,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.68,0.79,N
42.80361,-80.10012,300.67,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.98,1.92,N
42.80665,-80.09326,303.21,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,284.17,0.79,N
42.80733,-80.09937,315.42,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.94,1.92,N
42.81106,-80.09859,297.47,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.21,0.46,N
42.81852,-80.09709,303.75,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,282.8,0.83,N
43.06912,-80.85836,311.29,0.54,0.42,2024-07-01,06:57,N21,nominal,2.0NRT,283.23,2.21,N
43.70122,-88.38474,299.87,0.43,0.62,2024-07-01,06:57,N21,nominal,2.0NRT,284.48,0.9,N
43.25842,-79.78546,297.37,0.49,0.4,2024-07-01,06:57,N21,nominal,2.0NRT,285.85,0.59,N
43.26109,-79.80965,326.43,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,288.88,3.42,N
43.2648,-79.80888,318.71,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,287.39,1.79,N
43.26783,-79.80206,297.01,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,285.36,0.85,N
43.2685,-79.80811,304.73,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,287.63,1.79,N
43.27153,-79.80129,302.73,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,287.54,1.46,N
46.51453,-84.3961,310.32,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,282.07,2.51,N
46.51838,-84.38049,295.68,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,281.5,2.71,N
46.52269,-84.3723,313.88,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,283.72,2.71,N
46.52318,-84.37989,311.62,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,282.76,2.71,N
46.51411,-84.39705,313.07,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,282.3,2.32,N
43.2722,-79.80733,305.97,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,286.59,1.18,N
43.29159,-79.98338,309.47,0.5,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,285.03,1.15,N
43.27456,-79.7945,308.54,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,289.85,1.46,N
43.49008,-79.62337,302.64,0.49,0.4,2024-07-01,06:57,N21,nominal,2.0NRT,285.63,1.04,N
43.83597,-79.65196,326.84,0.49,0.41,2024-07-01,06:57,N21,nominal,2.0NRT,283.83,4.86,N
43.855,-78.91367,296.67,0.46,0.39,2024-07-01,06:57,N21,nominal,2.0NRT,284.22,0.61,N
43.87946,-78.70254,295.53,0.46,0.39,2024-07-01,06:57,N21,nominal,2.0NRT,285.17,0.53,N
45.07296,-83.40128,296.7,0.5,0.49,2024-07-01,06:57,N21,nominal,2.0NRT,282.27,1.87,N
45.07345,-83.40762,307.82,0.5,0.49,2024-07-01,06:57,N21,nominal,2.0NRT,284.36,1.76,N
45.07047,-83.40569,314.12,0.5,0.49,2024-07-01,06:57,N21,nominal,2.0NRT,284.85,3.99,N
45.31482,-85.29797,295.03,0.62,0.54,2024-07-01,06:57,N21,nominal,2.0NRT,284.55,1.87,N
45.97274,-85.87656,303.23,0.34,0.56,2024-07-01,06:57,N21,nominal,2.0NRT,281.92,0.66,N
47.88134,-68.72021,297.71,0.45,0.39,2024-07-01,06:57,N21,nominal,2.0NRT,283.91,0.55,N
46.72889,-92.08138,303.48,0.69,0.74,2024-07-01,06:57,N21,nominal,2.0NRT,284.16,2.51,N
46.5224,-84.3732,322.96,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,284.36,5.25,N
46.72816,-92.07814,308.75,0.69,0.74,2024-07-01,06:57,N21,nominal,2.0NRT,284.93,3.02,N
46.52284,-84.3808,306.3,0.58,0.52,2024-07-01,06:57,N21,nominal,2.0NRT,282.51,3.77,N
42.81826,-81.32737,297.54,0.57,0.43,2024-07-01,06:57,N21,nominal,2.0NRT,280.93,0.94,N
42.94344,-82.41521,310.49,0.43,0.46,2024-07-01,06:57,N21,nominal,2.0NRT,283.88,1.23,N
35.91924,-86.58795,306.38,0.59,0.53,2024-07-01,06:59,N21,nominal,2.0NRT,290.66,2,N
35.34017,-80.82595,307.74,0.45,0.39,2024-07-01,06:59,N21,nominal,2.0NRT,291.77,0.84,N
35.93618,-86.37743,301.33,0.58,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,290.13,0.63,N
36.00381,-86.02843,310.81,0.55,0.51,2024-07-01,06:59,N21,nominal,2.0NRT,289.83,2.04,N
36.00431,-86.03442,304.18,0.55,0.51,2024-07-01,06:59,N21,nominal,2.0NRT,289.83,2.04,N
36.00639,-86.0333,319.49,0.55,0.51,2024-07-01,06:59,N21,nominal,2.0NRT,289.93,2.42,N
35.50299,-80.33192,315.04,0.43,0.38,2024-07-01,06:59,N21,nominal,2.0NRT,292.62,1.71,N
35.71352,-78.83813,305.44,0.4,0.37,2024-07-01,06:59,N21,nominal,2.0NRT,290.19,0.75,N
36.32772,-80.62046,308.52,0.45,0.39,2024-07-01,06:59,N21,nominal,2.0NRT,291.48,1.34,N
36.97021,-84.58795,300.02,0.47,0.48,2024-07-01,06:59,N21,nominal,2.0NRT,289.91,0.54,N
37.24783,-87.2621,304.72,0.33,0.56,2024-07-01,06:59,N21,nominal,2.0NRT,287.89,0.89,N
36.51086,-79.78216,316.4,0.42,0.38,2024-07-01,06:59,N21,nominal,2.0NRT,289.91,1.47,N
37.23164,-82.04004,309.21,0.53,0.42,2024-07-01,06:59,N21,nominal,2.0NRT,290.11,1.55,N
37.23478,-82.03336,299.98,0.53,0.42,2024-07-01,06:59,N21,nominal,2.0NRT,289.51,1.55,N
37.23549,-82.03952,307.09,0.53,0.42,2024-07-01,06:59,N21,nominal,2.0NRT,289.99,1.55,N
37.23402,-82.03844,324.43,0.53,0.42,2024-07-01,06:59,N21,nominal,2.0NRT,292.23,4.21,N
37.96571,-90.07873,316.96,0.49,0.65,2024-07-01,06:59,N21,nominal,2.0NRT,288.2,3.22,N
38.00788,-90.08221,316.83,0.49,0.65,2024-07-01,06:59,N21,nominal,2.0NRT,287.96,3.31,N
37.27381,-79.99991,307.94,0.44,0.38,2024-07-01,06:59,N21,nominal,2.0NRT,290.17,2.12,N
38.17883,-90.34026,298.82,0.51,0.66,2024-07-01,06:59,N21,nominal,2.0NRT,287.98,1.2,N
38.00517,-86.13496,307.91,0.59,0.53,2024-07-01,06:59,N21,nominal,2.0NRT,286.82,1.33,N
38.20144,-87.95935,303.21,0.37,0.58,2024-07-01,06:59,N21,nominal,2.0NRT,286.25,0.39,N
38.69881,-90.13228,299.91,0.5,0.66,2024-07-01,06:59,N21,nominal,2.0NRT,287.99,1.68,N
38.69458,-90.13437,307.27,0.5,0.66,2024-07-01,06:59,N21,nominal,2.0NRT,289.48,2.1,N
38.83899,-90.06279,299.32,0.49,0.65,2024-07-01,06:59,N21,nominal,2.0NRT,287.9,1.76,N
38.79842,-87.25005,298.89,0.34,0.56,2024-07-01,06:59,N21,nominal,2.0NRT,286.97,0.48,N
38.61979,-83.67051,305.02,0.44,0.46,2024-07-01,06:59,N21,nominal,2.0NRT,289.08,1.3,N
38.75702,-84.99009,307.13,0.52,0.5,2024-07-01,06:59,N21,nominal,2.0NRT,288.21,1.99,N
38.75753,-84.99628,312.47,0.52,0.5,2024-07-01,06:59,N21,nominal,2.0NRT,289.72,1.6,N
38.76212,-84.99599,298.93,0.52,0.5,2024-07-01,06:59,N21,nominal,2.0NRT,288.84,1.6,N
38.76262,-85.00202,303.16,0.52,0.5,2024-07-01,06:59,N21,nominal,2.0NRT,288.76,1.6,N
38.59652,-82.8298,313.76,0.4,0.44,2024-07-01,06:59,N21,nominal,2.0NRT,291.82,1.97,N
38.59699,-82.83437,304.03,0.4,0.44,2024-07-01,06:59,N21,nominal,2.0NRT,291.46,1,N
38.99664,-87.72677,304.77,0.37,0.58,2024-07-01,06:59,N21,nominal,2.0NRT,289.54,1.32,N
38.6001,-82.82458,312.75,0.4,0.44,2024-07-01,06:59,N21,nominal,2.0NRT,292.84,1.65,N
38.60018,-82.82186,302.04,0.4,0.44,2024-07-01,06:59,N21,nominal,2.0NRT,289.64,0.89,N
38.60063,-82.82645,300.84,0.4,0.44,2024-07-01,06:59,N21,nominal,2.0NRT,288.75,0.99,N
33.18008,-86.75708,310.44,0.57,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,293.21,2.03,N
33.10243,-86.80338,308.71,0.57,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,293.11,1.41,N
33.10192,-86.79715,304.67,0.57,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,293.03,1.41,N
33.09291,-86.80447,313.03,0.57,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,293,2.69,N
32.77258,-83.62939,301.32,0.56,0.43,2024-07-01,06:59,N21,nominal,2.0NRT,288.06,1.66,N
33.09206,-86.80521,312.41,0.57,0.52,2024-07-01,06:59,N21,nominal,2.0NRT,292.98,2.93,N
32.31404,-90.13494,307.6,0.44,0.62,2024-07-01,06:59,N21,nominal,2.0NRT,280.1,1.26,N
31.15162,-87.98556,328.11,0.64,0.54,2024-07-01,06:59,N21,nominal,2.0NRT,290.66,5.93,N
30.96736,-88.01939,311.09,0.32,0.54,2024-07-01,06:59,N21,nominal,2.0NRT,289.96,0.72,N
30.5344,-88.11395,305.72,0.32,0.54,2024-07-01,06:59,N21,nominal,2.0NRT,290.66,0.89,N
30.34903,-91.20915,303.97,0.49,0.65,2024-07-01,06:59,N21,nominal,2.0NRT,267.91,1.15,N
30.34632,-91.20854,302.83,0.49,0.65,2024-07-01,06:59,N21,nominal,2.0NRT,270.21,1.94,N
