latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.27888,-66.01652,303.51,0.38,0.36,2024-07-24,06:22,N21,nominal,2.0NRT,288,1.64,N
45.33967,-73.52337,303.8,0.41,0.45,2024-07-24,06:22,N21,nominal,2.0NRT,288.99,0.93,N
45.81104,-73.27419,300.81,0.4,0.44,2024-07-24,06:22,N21,nominal,2.0NRT,286.07,0.58,N
45.8228,-73.26679,299.1,0.4,0.44,2024-07-24,06:22,N21,nominal,2.0NRT,286.48,0.72,N
45.83768,-73.24829,307.24,0.4,0.44,2024-07-24,06:22,N21,nominal,2.0NRT,287.73,1.6,N
45.83815,-73.25349,311.53,0.4,0.44,2024-07-24,06:22,N21,nominal,2.0NRT,288.27,1.74,N
46.04233,-73.14312,317.62,0.4,0.44,2024-07-24,06:22,N21,nominal,2.0NRT,290.16,1.73,N
45.27812,-66.0117,301.43,0.38,0.36,2024-07-24,06:22,N21,nominal,2.0NRT,288.86,1.07,N
41.32583,-80.64108,298.4,0.43,0.62,2024-07-24,06:25,N21,nominal,2.0NRT,287.07,0.72,N
41.46157,-83.36696,302.15,0.6,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,286.39,2.18,N
41.46807,-83.36688,315.48,0.6,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,287.04,2.18,N
41.45271,-81.67494,312.58,0.48,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,287.66,2.14,N
41.45293,-81.68099,309.45,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,287.51,2.14,N
41.4587,-81.67474,308.21,0.48,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,287.54,2.14,N
41.45891,-81.68073,304.25,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,287.59,2.14,N
41.46152,-83.3672,301.89,0.6,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,286.62,2.2,N
41.46801,-83.36708,315.09,0.6,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,287.1,2.2,N
41.44949,-81.67982,321.91,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,288.15,2.94,N
41.45548,-81.67957,313.05,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,288.06,2.94,N
41.46128,-81.6733,301.57,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,287.55,1.68,N
41.46146,-81.67929,309.95,0.49,0.65,2024-07-24,06:25,N21,nominal,2.0NRT,288.07,2.53,N
41.5695,-84.04533,316.78,0.65,0.73,2024-07-24,06:25,N21,nominal,2.0NRT,286.6,3.11,N
41.5696,-84.05316,298.45,0.65,0.73,2024-07-24,06:25,N21,nominal,2.0NRT,286.53,3.11,N
41.75113,-81.28519,301.15,0.46,0.64,2024-07-24,06:25,N21,nominal,2.0NRT,287.83,0.96,N
41.82981,-79.13055,297.03,0.36,0.57,2024-07-24,06:25,N21,nominal,2.0NRT,286.68,0.6,N
42.2823,-83.11697,297.41,0.58,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,278.78,0.54,N
42.28965,-83.16677,306.83,0.59,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,283.78,2.94,N
42.29623,-83.17377,300.78,0.59,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,283.18,1.65,N
42.30243,-83.15919,299.72,0.59,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,283.97,1.36,N
42.2902,-83.16292,298.06,0.59,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,283.01,3.22,N
42.30302,-83.15533,298.87,0.59,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,283.58,1.08,N
43.25986,-79.8109,301.97,0.4,0.6,2024-07-24,06:25,N21,nominal,2.0NRT,259.64,1.67,N
44.16583,-76.80213,301.44,0.57,0.52,2024-07-24,06:25,N21,nominal,2.0NRT,288.76,2.23,N
44.16598,-76.80224,301.52,0.57,0.52,2024-07-24,06:25,N21,nominal,2.0NRT,288.75,1.91,N
40.31374,-80.60571,303.99,0.42,0.61,2024-07-24,06:25,N21,nominal,2.0NRT,288.31,1.51,N
41.22471,-83.21241,305.76,0.58,0.7,2024-07-24,06:25,N21,nominal,2.0NRT,286.86,2.68,N
41.21551,-80.51084,310.05,0.42,0.61,2024-07-24,06:25,N21,nominal,2.0NRT,288.63,1.42,N
41.36356,-84.92447,299.19,0.72,0.76,2024-07-24,06:25,N21,nominal,2.0NRT,285.21,1.48,N
41.37048,-84.91579,301.45,0.72,0.76,2024-07-24,06:25,N21,nominal,2.0NRT,285.92,1.48,N
41.37053,-84.92444,299.34,0.72,0.76,2024-07-24,06:25,N21,nominal,2.0NRT,286.53,1.48,N
41.3693,-84.91587,301.46,0.72,0.76,2024-07-24,06:25,N21,nominal,2.0NRT,285.78,2.76,N
