latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.27746,-66.02193,299.66,0.61,0.53,2024-08-22,05:40,N21,nominal,2.0NRT,286,1.76,N
45.28237,-66.02126,303.22,0.61,0.53,2024-08-22,05:40,N21,nominal,2.0NRT,286.54,2.85,N
40.6356,-74.2264,297.72,0.75,0.77,2024-08-22,05:42,N21,nominal,2.0NRT,284.91,2.27,N
18.95671,-71.04137,318.09,0.62,0.54,2024-08-22,05:48,N21,nominal,2.0NRT,287.37,3.92,N
18.95856,-71.04024,317.95,0.62,0.54,2024-08-22,05:48,N21,nominal,2.0NRT,287.79,4.18,N
20.58215,-76.30934,311.65,0.72,0.76,2024-08-22,05:48,N21,nominal,2.0NRT,291.21,4.74,N
20.58966,-76.31573,310.17,0.73,0.76,2024-08-22,05:48,N21,nominal,2.0NRT,291.02,3.3,N
20.59021,-76.32266,301.51,0.73,0.76,2024-08-22,05:48,N21,nominal,2.0NRT,291.31,3.3,N
20.58151,-76.30973,309.55,0.73,0.76,2024-08-22,05:48,N21,nominal,2.0NRT,291.04,3.31,N
20.58898,-76.31612,310.74,0.73,0.76,2024-08-22,05:48,N21,nominal,2.0NRT,291.16,4.42,N
18.06997,-71.25439,336.28,0.63,0.54,2024-08-22,05:48,N21,nominal,2.0NRT,289.85,9.01,N
18.7078,-70.74586,302.76,0.59,0.53,2024-08-22,05:48,N21,nominal,2.0NRT,287.48,2.13,N
18.70712,-70.74357,306.27,0.59,0.53,2024-08-22,05:48,N21,nominal,2.0NRT,287.8,2.02,N
18.27093,-71.59678,307.31,0.33,0.55,2024-08-22,05:48,N21,nominal,2.0NRT,286.1,0.94,N
47.94431,-73.83863,295.96,0.48,0.4,2024-08-22,07:20,N21,nominal,2.0NRT,281,1.35,N
45.27787,-66.01686,325.28,0.41,0.6,2024-08-22,07:20,N21,nominal,2.0NRT,287.01,3.39,N
43.2703,-79.80885,303.12,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,287.41,1.7,N
43.2695,-79.80412,299.61,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.49,1.11,N
43.26623,-79.80516,321.11,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.83,1.11,N
43.29302,-79.98553,299.53,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,283.45,1.16,N
43.26375,-79.81091,317.43,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.09,1.42,N
43.26295,-79.80619,314.23,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.64,1.35,N
43.26048,-79.81194,304.86,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,285.25,1.42,N
43.25968,-79.80722,301.23,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,285.15,1.35,N
42.05165,-73.97819,311.71,0.42,0.45,2024-08-22,07:22,N21,nominal,2.0NRT,282.73,2.58,N
43.06774,-80.85719,319.64,0.38,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,283.89,1.86,N
42.83274,-80.04839,297.9,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.5,1.1,N
42.80939,-80.09306,323.3,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,286.69,1.69,N
42.80689,-80.09875,316.35,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,285.46,2.16,N
42.80611,-80.09407,299.8,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,284.99,1.69,N
42.80113,-80.10545,311.37,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,284.26,2.14,N
42.9647,-81.86887,310.77,0.39,0.36,2024-08-22,07:22,N21,nominal,2.0NRT,281.44,1.32,N
