latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.27877,-66.01678,298.7,0.36,0.58,2024-08-17,05:33,N21,nominal,2.0NRT,288.68,1.22,N
45.27856,-66.01206,300.1,0.36,0.58,2024-08-17,05:33,N21,nominal,2.0NRT,288.28,1.22,N
48.18781,-64.92114,310.38,0.34,0.56,2024-08-17,05:33,N21,nominal,2.0NRT,287.29,1.17,N
46.28751,-67.80788,367,0.45,0.63,2024-08-17,05:33,N21,high,2.0NRT,285.72,11.82,N
19.81316,-71.63239,303.61,0.44,0.63,2024-08-17,05:42,N21,nominal,2.0NRT,286.4,1.05,N
45.27832,-66.01127,299.58,0.34,0.56,2024-08-17,07:14,N21,nominal,2.0NRT,287.91,1.4,N
48.18479,-64.92303,298.72,0.63,0.54,2024-08-17,07:14,N21,nominal,2.0NRT,286.92,1.76,N
48.18694,-64.92499,297.86,0.63,0.54,2024-08-17,07:14,N21,nominal,2.0NRT,286.42,2.21,N
41.66389,-87.42013,301.22,0.42,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,288.09,2.07,N
41.66435,-87.42519,302.71,0.42,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,288.27,1.8,N
41.66481,-87.43026,306.55,0.42,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,288.18,1.8,N
41.63712,-87.13028,321.9,0.41,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,288.71,3.72,N
41.63758,-87.13519,341.43,0.41,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,290.3,4.59,N
41.63805,-87.14013,320.27,0.41,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,289.86,4.59,N
41.64169,-87.13456,318.6,0.41,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,289.29,3.22,N
41.67085,-87.44998,311.81,0.42,0.46,2024-08-17,07:16,N21,nominal,2.0NRT,288.81,2.21,N
41.67131,-87.45507,314.58,0.42,0.46,2024-08-17,07:16,N21,nominal,2.0NRT,288.99,4.02,N
41.64216,-87.13949,338.51,0.41,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,289.56,3.22,N
41.6764,-87.41809,310.74,0.42,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,289.98,1.84,N
41.68057,-87.41743,313.8,0.42,0.45,2024-08-17,07:16,N21,nominal,2.0NRT,290.81,1.84,N
41.224,-83.21011,304.38,0.42,0.38,2024-08-17,07:16,N21,nominal,2.0NRT,266.43,1.21,N
40.83211,-80.32021,303.7,0.38,0.36,2024-08-17,07:16,N21,nominal,2.0NRT,289.91,0.52,N
