latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.07175,-83.40614,320.52,0.75,0.77,2024-08-20,06:18,N21,nominal,2.0NRT,285.19,5.45,N
46.48735,-81.03407,367,0.58,0.7,2024-08-20,06:18,N21,high,2.0NRT,287.66,34.07,N
46.48852,-81.03563,367,0.58,0.7,2024-08-20,06:18,N21,high,2.0NRT,285.89,30.48,N
38.06236,-77.33028,303.54,0.32,0.55,2024-08-20,06:20,N21,nominal,2.0NRT,287.19,0.53,N
38.83587,-84.24461,295.98,0.79,0.78,2024-08-20,06:20,N21,nominal,2.0NRT,284.62,2.75,N
39.58968,-75.63702,302.23,0.54,0.51,2024-08-20,06:20,N21,nominal,2.0NRT,287.77,1.2,N
40.13851,-74.80671,298.44,0.49,0.49,2024-08-20,06:20,N21,nominal,2.0NRT,285.44,0.78,N
40.1364,-74.80598,300.16,0.49,0.49,2024-08-20,06:20,N21,nominal,2.0NRT,284.46,1.18,N
40.15153,-74.76868,307.59,0.49,0.49,2024-08-20,06:20,N21,nominal,2.0NRT,282.92,0.88,N
41.56684,-84.04383,311.64,0.79,0.78,2024-08-20,06:20,N21,nominal,2.0NRT,280.22,6.35,N
45.07474,-83.40179,296.38,0.75,0.77,2024-08-20,06:20,N21,nominal,2.0NRT,281.87,4.33,N
45.07468,-83.41113,303.08,0.75,0.77,2024-08-20,06:20,N21,nominal,2.0NRT,282.35,4.11,N
43.27142,-79.79821,305.99,0.48,0.65,2024-08-20,06:20,N21,nominal,2.0NRT,284.69,1.69,N
43.27161,-79.80414,302.02,0.48,0.65,2024-08-20,06:20,N21,nominal,2.0NRT,285.71,1.69,N
42.80806,-80.10168,317.08,0.5,0.66,2024-08-20,06:20,N21,nominal,2.0NRT,280.47,3.23,N
43.26828,-79.80674,306.27,0.48,0.65,2024-08-20,06:20,N21,nominal,2.0NRT,285.63,1.86,N
43.2741,-79.80054,298.93,0.48,0.65,2024-08-20,06:20,N21,nominal,2.0NRT,284.34,1.86,N
