latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.89255,-77.7159,298.89,0.78,0.78,2024-07-31,05:53,N21,nominal,2.0NRT,279.45,4.42,N
20.6922,-76.19862,315.89,0.44,0.62,2024-07-31,05:59,N21,nominal,2.0NRT,290.68,1.68,N
43.26689,-79.80979,315.09,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,291.42,1.74,N
43.26337,-79.8111,328.28,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,292.12,5.22,N
43.29019,-79.98627,306.74,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.55,1.14,N
44.52568,-88.0114,304.52,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,293.48,0.74,N
44.76476,-93.03947,305.32,0.5,0.49,2024-07-31,07:33,N21,nominal,2.0NRT,294.62,2.79,N
44.53837,-92.91422,304.99,0.49,0.49,2024-07-31,07:33,N21,nominal,2.0NRT,291.34,0.99,N
42.81015,-80.09061,312.17,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.45,1.6,N
42.80882,-80.10287,311.76,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.44,3.19,N
42.80772,-80.09738,309.13,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.56,3.19,N
42.80422,-80.09866,341.34,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,291.97,3.19,N
42.80179,-80.10541,328.54,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.81,5.13,N
42.80378,-80.10636,312.02,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.05,2.21,N
42.80272,-80.10087,316.31,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.47,1.91,N
42.80165,-80.09537,304.7,0.46,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.15,1.91,N
44.53624,-92.91658,303.49,0.49,0.49,2024-07-31,07:33,N21,nominal,2.0NRT,291.09,0.7,N
42.94386,-82.41493,312.45,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,292.56,1.43,N
43.75227,-87.87981,303.18,0.44,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,289.45,0.82,N
42.90263,-82.45084,303.74,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,292.9,0.7,N
42.9018,-82.44604,303.54,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,291.82,0.7,N
42.87691,-82.40337,321.13,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,293.14,2.81,N
43.18624,-84.84338,335.73,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,291.47,4.16,N
42.77394,-82.4845,309.93,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,292.17,1.03,N
46.51934,-84.36988,304.86,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,289.6,1.5,N
46.51862,-84.36486,305.3,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,290.38,1.5,N
46.51896,-84.39101,327.67,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,293.16,8.9,N
46.51751,-84.38095,305.25,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,289.07,1.11,N
46.51639,-84.39703,328.56,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,291.75,10.2,N
46.5131,-84.39803,303.68,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,289.4,0.63,N
46.90659,-94.85349,300.7,0.32,0.55,2024-07-31,07:33,N21,nominal,2.0NRT,288.89,0.71,N
46.73002,-92.07687,316.3,0.47,0.48,2024-07-31,07:33,N21,nominal,2.0NRT,291.88,2.45,N
45.69379,-91.84071,300.91,0.45,0.47,2024-07-31,07:33,N21,nominal,2.0NRT,289.81,0.68,N
45.93164,-99.78888,301.52,0.56,0.68,2024-07-31,07:33,N21,nominal,2.0NRT,288.91,2.08,N
43.27173,-79.79598,330.97,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.83,4.16,N
43.27283,-79.80157,312.47,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,291.43,2.55,N
46.5208,-84.37995,336.72,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,291.67,7.63,N
46.52264,-84.36889,327.61,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,289.7,1.5,N
43.27041,-79.80848,308.06,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,291.2,1.74,N
49.25102,-96.52422,298.63,0.4,0.6,2024-07-31,07:33,N21,nominal,2.0NRT,279.49,0.8,N
42.76417,-82.74944,308.67,0.4,0.37,2024-07-31,07:33,N21,nominal,2.0NRT,291.71,0.56,N
46.52007,-84.37492,339.54,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,294.34,7.63,N
46.52336,-84.37392,325.54,0.39,0.36,2024-07-31,07:33,N21,nominal,2.0NRT,290.8,7.63,N
43.26931,-79.80289,311.72,0.47,0.39,2024-07-31,07:33,N21,nominal,2.0NRT,290.99,1.74,N
39.63388,-80.39527,304.68,0.51,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,280.53,0.57,N
40.55091,-85.58003,302.91,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,291.92,0.26,N
40.73328,-86.43327,315.79,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,294.09,1.87,N
40.62326,-85.42787,325.48,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,292.89,2.3,N
40.92781,-87.34419,303.4,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,292.74,0.68,N
41.00072,-80.52167,302.26,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,289.97,1.02,N
38.00698,-90.08025,318.19,0.46,0.39,2024-07-31,07:35,N21,nominal,2.0NRT,294.7,2.6,N
36.36896,-80.08147,306.77,0.4,0.44,2024-07-31,07:35,N21,nominal,2.0NRT,290.2,0.8,N
36.3276,-79.83114,302.09,0.41,0.45,2024-07-31,07:35,N21,nominal,2.0NRT,291.18,0.67,N
38.17994,-90.33826,308.43,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,295.28,1.47,N
38.44652,-90.54874,310.71,0.49,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,294.27,1.96,N
38.73142,-93.21891,307.39,0.44,0.46,2024-07-31,07:35,N21,nominal,2.0NRT,295.36,1.52,N
38.00395,-86.14037,307.58,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,288.16,0.44,N
38.00462,-86.14469,310.81,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,289.87,1.6,N
38.03635,-85.71675,303.11,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,291.13,0.71,N
38.69532,-90.13087,310.58,0.47,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,296.11,1.6,N
38.69596,-90.1363,307.16,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,295.35,1.6,N
36.35312,-76.80675,310.17,0.6,0.53,2024-07-31,07:35,N21,nominal,2.0NRT,290.98,2.88,N
38.8363,-90.06379,312.3,0.47,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,296.04,2.56,N
37.27271,-79.99726,304.09,0.39,0.44,2024-07-31,07:35,N21,nominal,2.0NRT,289.93,0.88,N
37.60018,-81.08015,301.35,0.51,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,288.79,1.14,N
38.24199,-84.24704,308.13,0.4,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,291.03,1,N
38.57948,-85.41148,308.91,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,290.4,0.94,N
38.99113,-87.72123,311.93,0.4,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,293.14,1.57,N
38.99849,-87.72431,309.55,0.4,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,295.66,1.63,N
38.33129,-83.0439,301.17,0.42,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,290.85,0.58,N
37.1805,-77.44868,310.65,0.53,0.5,2024-07-31,07:35,N21,nominal,2.0NRT,291.25,2.31,N
38.83247,-84.76038,303.01,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,290.74,0.92,N
39.86099,-92.4833,306.4,0.42,0.45,2024-07-31,07:35,N21,nominal,2.0NRT,293.07,0.78,N
38.83418,-84.24108,329.24,0.4,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,293.43,3.31,N
38.59464,-82.83291,304.95,0.43,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,293.75,0.86,N
38.59717,-82.82708,309.62,0.43,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,294.44,1.57,N
38.59805,-82.83189,306.91,0.43,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,294.34,1.05,N
38.60058,-82.82607,305.35,0.43,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,293.53,1.57,N
38.8196,-82.36163,306.53,0.44,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,292.52,0.78,N
37.86342,-76.60305,309.15,0.56,0.52,2024-07-31,07:35,N21,nominal,2.0NRT,289.51,1.8,N
39.47223,-84.40209,313.27,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,295.38,1.4,N
39.46924,-84.38422,325.27,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.66,2.8,N
39.48238,-84.38055,304.46,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.96,0.86,N
39.48312,-84.38502,309.67,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,294.03,0.86,N
39.48386,-84.38949,310.15,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.29,1.24,N
39.87568,-86.48802,309.11,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.19,1.22,N
39.97487,-86.83894,328.05,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.58,2.41,N
41.00342,-96.154,310.31,0.33,0.56,2024-07-31,07:35,N21,nominal,2.0NRT,293.01,2.8,N
39.33221,-81.36333,309.75,0.47,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,291.3,1.52,N
40.63641,-89.63524,307.77,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,292.13,1.34,N
39.58464,-81.67901,305.47,0.45,0.39,2024-07-31,07:35,N21,nominal,2.0NRT,293.04,0.74,N
39.73185,-82.14738,311.47,0.44,0.38,2024-07-31,07:35,N21,nominal,2.0NRT,291.95,1.19,N
40.93152,-88.65402,305.65,0.44,0.39,2024-07-31,07:35,N21,nominal,2.0NRT,291.92,0.91,N
37.46309,-90.05589,306.96,0.46,0.39,2024-07-31,07:35,N21,nominal,2.0NRT,294.41,1.23,N
36.87779,-85.65845,300.02,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,282.06,0.58,N
37.19478,-87.29995,325,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,292.3,2.15,N
37.26683,-86.98524,330.74,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,290.93,2.9,N
37.96608,-90.07727,318,0.46,0.39,2024-07-31,07:35,N21,nominal,2.0NRT,294.58,2.34,N
36.00055,-78.69571,305.34,0.48,0.48,2024-07-31,07:35,N21,nominal,2.0NRT,290.91,0.91,N
40.93441,-87.33578,305.76,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,293.09,0.94,N
40.72128,-84.11739,304.24,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,294.05,0.8,N
40.72279,-84.12645,305.03,0.39,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.71,0.82,N
41.1176,-85.35271,302.89,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,292.47,1.09,N
41.12086,-85.35184,312.07,0.38,0.36,2024-07-31,07:35,N21,nominal,2.0NRT,293.89,1.09,N
40.16689,-79.95469,302.78,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,290.14,0.86,N
40.31015,-80.60759,308,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,291.46,1.31,N
40.31374,-80.60636,305.48,0.48,0.4,2024-07-31,07:35,N21,nominal,2.0NRT,291.53,1.31,N
40.7945,-82.52956,304.4,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,291.85,1.33,N
40.30627,-79.87954,304.14,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,292.19,1.5,N
40.30608,-79.87876,305.35,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,292.32,2.29,N
41.61365,-87.33047,318.28,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,296.21,5.5,N
41.61704,-87.32967,345.85,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,298.15,5.5,N
41.62569,-87.36809,309.98,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,294.28,1.5,N
41.62909,-87.36729,314.19,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,295.45,1.5,N
41.6418,-87.40991,328.11,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,296.69,5.13,N
41.66879,-87.45436,308.64,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,294.31,1.42,N
41.67276,-87.48402,305.9,0.42,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,295.35,2.05,N
41.62706,-87.14626,328.09,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,295.7,2.44,N
40.39345,-79.86044,303.47,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,291.19,4.19,N
41.63381,-87.14464,305.26,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,294.09,0.65,N
41.67228,-87.42809,311.6,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,294.66,1.42,N
41.67294,-87.43304,316.8,0.41,0.37,2024-07-31,07:35,N21,nominal,2.0NRT,295,1.42,N
40.39225,-79.85454,339.51,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,292.15,4.19,N
40.39595,-79.8533,305.26,0.52,0.41,2024-07-31,07:35,N21,nominal,2.0NRT,291,1.17,N
