latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
49.66501,-67.74811,307.08,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,288.24,2.96,N
49.65268,-67.76646,330.23,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,294.15,5.82,N
49.65584,-67.75839,317.13,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,290.6,5.84,N
49.65513,-67.75106,340.48,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,293.24,5.84,N
49.65654,-67.76576,327.78,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,292.11,5.82,N
49.65827,-67.74283,308.07,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,288.93,2.31,N
49.65898,-67.75024,337.48,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,296,5.03,N
49.65969,-67.7576,330.44,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,292.93,5.03,N
49.66039,-67.76495,321.09,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,289.39,3.7,N
49.66353,-67.75671,311,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,289.02,5.03,N
49.66282,-67.74931,328.3,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,290.92,5.03,N
48.18596,-64.91952,298.12,0.42,0.38,2024-07-14,06:10,N21,nominal,2.0NRT,280.28,0.57,N
49.73479,-74.7336,305.86,0.36,0.57,2024-07-14,06:10,N21,nominal,2.0NRT,286.26,0.67,N
49.73283,-74.53968,298.25,0.35,0.57,2024-07-14,06:10,N21,nominal,2.0NRT,285.98,0.69,N
49.73769,-74.52943,302.15,0.35,0.57,2024-07-14,06:10,N21,nominal,2.0NRT,286.37,0.72,N
49.648,-67.7744,302.98,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,288.79,2.31,N
49.6511,-67.7661,321.56,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,291.98,4.2,N
49.6535,-67.75081,309.98,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,289.21,5.9,N
49.65424,-67.75815,313.03,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,290.05,4.36,N
49.65498,-67.7655,324.4,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,291.88,4.36,N
49.65735,-67.75005,346.45,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,295.79,5.9,N
49.65809,-67.75737,327.11,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,292.28,4.36,N
49.65883,-67.76472,331.48,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,292.27,4.36,N
49.66045,-67.74172,310.42,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,288.68,2.96,N
49.66268,-67.7639,304.46,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,288.22,3.28,N
49.66119,-67.74917,331.89,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,293.51,2.96,N
49.66194,-67.75656,327.74,0.53,0.42,2024-07-14,06:10,N21,nominal,2.0NRT,292.16,3.28,N
44.16732,-76.80287,305.02,0.41,0.61,2024-07-14,06:12,N21,nominal,2.0NRT,291.14,1.06,N
45.10984,-73.01067,302.57,0.54,0.51,2024-07-14,06:12,N21,nominal,2.0NRT,289.38,1.57,N
45.30399,-74.99344,304.91,0.34,0.56,2024-07-14,06:12,N21,nominal,2.0NRT,289.23,0.66,N
45.77969,-73.91435,298.32,0.61,0.53,2024-07-14,06:12,N21,nominal,2.0NRT,287.59,0.78,N
45.78148,-73.9152,298.76,0.61,0.53,2024-07-14,06:12,N21,nominal,2.0NRT,287.51,0.47,N
45.83867,-73.25274,312.71,0.57,0.52,2024-07-14,06:12,N21,nominal,2.0NRT,290.35,3.13,N
45.83921,-73.25352,314.4,0.57,0.52,2024-07-14,06:12,N21,nominal,2.0NRT,290.31,3.78,N
46.04375,-73.14516,308.1,0.56,0.52,2024-07-14,06:12,N21,nominal,2.0NRT,290.16,2.42,N
46.57853,-80.78931,326.37,0.67,0.74,2024-07-14,06:12,N21,nominal,2.0NRT,287.08,8.17,N
48.25395,-79.02031,304.67,0.56,0.69,2024-07-14,06:12,N21,nominal,2.0NRT,287.38,2,N
46.57851,-80.79771,329.95,0.67,0.74,2024-07-14,06:12,N21,nominal,2.0NRT,287.25,8.17,N
46.57318,-80.79198,299.46,0.67,0.74,2024-07-14,06:12,N21,nominal,2.0NRT,286.63,5.1,N
46.57998,-80.79179,340.51,0.67,0.74,2024-07-14,06:12,N21,nominal,2.0NRT,287.2,5.1,N
48.25137,-79.01996,304.42,0.56,0.69,2024-07-14,06:12,N21,nominal,2.0NRT,287.54,2.13,N
42.9453,-82.42051,303.46,0.79,0.78,2024-07-14,06:12,N21,nominal,2.0NRT,289.96,3.34,N
42.91969,-76.83589,303.54,0.41,0.6,2024-07-14,06:12,N21,nominal,2.0NRT,289.3,0.81,N
43.06632,-80.8601,300.1,0.66,0.73,2024-07-14,06:12,N21,nominal,2.0NRT,288.77,1.22,N
43.19617,-80.40894,321.17,0.62,0.72,2024-07-14,06:12,N21,nominal,2.0NRT,288.31,9.68,N
43.19623,-80.41657,337.07,0.62,0.72,2024-07-14,06:12,N21,nominal,2.0NRT,288.51,11.27,N
43.25984,-79.80901,314.06,0.58,0.7,2024-07-14,06:12,N21,nominal,2.0NRT,291.68,3.11,N
43.26627,-79.80889,307.18,0.58,0.7,2024-07-14,06:12,N21,nominal,2.0NRT,292.17,3.79,N
43.26085,-79.80939,319.48,0.58,0.7,2024-07-14,06:12,N21,nominal,2.0NRT,292.17,3.59,N
43.27362,-79.80197,305.39,0.58,0.7,2024-07-14,06:12,N21,nominal,2.0NRT,291.62,2.51,N
43.27371,-79.80909,305.2,0.58,0.7,2024-07-14,06:12,N21,nominal,2.0NRT,291.38,2.51,N
43.37545,-75.77048,299.07,0.36,0.57,2024-07-14,06:12,N21,nominal,2.0NRT,287.86,0.46,N
43.4439,-76.07583,299.18,0.37,0.58,2024-07-14,06:12,N21,nominal,2.0NRT,288.45,0.49,N
44.05696,-77.12299,301.69,0.43,0.62,2024-07-14,06:12,N21,nominal,2.0NRT,289.35,1.54,N
39.93974,-76.81389,304.37,0.38,0.59,2024-07-14,06:14,N21,nominal,2.0NRT,290.2,1.37,N
36.41853,-78.75253,302.04,0.46,0.64,2024-07-14,06:14,N21,nominal,2.0NRT,287.37,0.63,N
37.17794,-77.44847,304.9,0.39,0.6,2024-07-14,06:14,N21,nominal,2.0NRT,290.49,0.99,N
38.95044,-81.92534,302.79,0.72,0.75,2024-07-14,06:14,N21,nominal,2.0NRT,289.64,2.34,N
