latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
42.79918,-80.09438,295.56,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,284.12,0.96,N
42.79934,-80.10052,297.6,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,284.24,1.95,N
42.79951,-80.10666,310.66,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,283.36,1.95,N
42.80522,-80.09405,302.71,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,285.48,2.68,N
43.27184,-79.80584,306.21,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,286.27,3.23,N
42.80539,-80.10018,332.42,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,287.83,4.16,N
42.81127,-80.09375,298.02,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,285.54,2.68,N
42.81143,-80.09985,305.48,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,284.84,4.16,N
43.27169,-79.7999,315.54,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.18,3.23,N
43.27154,-79.79398,298.2,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,284.54,3.74,N
43.26601,-79.81215,301.44,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.33,3.62,N
43.26586,-79.80616,309.58,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.98,3.56,N
43.26003,-79.81245,311.71,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.61,3.62,N
43.25988,-79.80646,308.8,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.26,3.56,N
43.29247,-79.98769,297.85,0.49,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,284.61,1.2,N
43.27475,-79.79848,320.92,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285,1.92,N
43.27494,-79.80441,299.62,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,284.84,1.92,N
43.26914,-79.81065,298.82,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.39,3.58,N
43.26896,-79.80466,303.32,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.91,2.9,N
43.26316,-79.81094,329.18,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,286.8,3.58,N
43.26299,-79.80496,302.91,0.48,0.65,2024-06-17,06:18,N21,nominal,2.0NRT,285.07,2.9,N
42.95312,-76.57444,300.67,0.33,0.55,2024-06-17,06:18,N21,nominal,2.0NRT,282.89,0.62,N
42.81731,-80.09345,316.56,0.5,0.66,2024-06-17,06:18,N21,nominal,2.0NRT,286.29,2.66,N
38.59734,-82.83424,299.07,0.66,0.73,2024-06-17,06:20,N21,nominal,2.0NRT,283.7,1.35,N
38.5972,-82.82663,301.95,0.66,0.73,2024-06-17,06:20,N21,nominal,2.0NRT,285.58,1.38,N
38.55738,-82.86494,315.77,0.66,0.73,2024-06-17,06:20,N21,nominal,2.0NRT,283.11,3.63,N
38.55492,-82.86807,302.64,0.66,0.73,2024-06-17,06:20,N21,nominal,2.0NRT,281.25,1.58,N
38.55477,-82.86106,299.51,0.66,0.73,2024-06-17,06:20,N21,nominal,2.0NRT,281.74,1.58,N
37.2318,-82.03803,305.7,0.59,0.7,2024-06-17,06:20,N21,nominal,2.0NRT,287.98,1.9,N
35.71128,-78.83906,303.05,0.37,0.58,2024-06-17,06:20,N21,nominal,2.0NRT,289.77,0.82,N
35.60424,-84.27933,302.61,0.77,0.77,2024-06-17,06:20,N21,nominal,2.0NRT,275.04,4.78,N
41.43301,-82.13649,301.78,0.63,0.72,2024-06-17,06:20,N21,nominal,2.0NRT,290.39,1.23,N
35.24675,-77.92993,320.96,0.33,0.55,2024-06-17,06:20,N21,nominal,2.0NRT,288.18,1.13,N
35.15663,-78.93536,302.08,0.37,0.58,2024-06-17,06:20,N21,nominal,2.0NRT,288.76,0.43,N
35.15344,-78.93633,300.4,0.37,0.58,2024-06-17,06:20,N21,nominal,2.0NRT,288.48,0.38,N
34.90158,-76.33929,330.28,0.53,0.5,2024-06-17,06:20,N21,nominal,2.0NRT,292.11,13.82,N
34.90108,-76.33354,325.46,0.53,0.5,2024-06-17,06:20,N21,nominal,2.0NRT,291.57,13.82,N
34.90208,-76.34503,307.71,0.53,0.5,2024-06-17,06:20,N21,nominal,2.0NRT,291.98,10.75,N
